publishTime,startTime,generation_forecast,generation_actual,forecast_horizon_hours,error,abs_error,rel_error,hour
2024-01-03 07:30:00+00:00,2024-01-04 05:00:00+00:00,9211,7859,21.5,1352,1352,17.20320651482377,5
2024-01-03 07:30:00+00:00,2024-01-04 06:00:00+00:00,8860,8359,22.5,501,501,5.99353989711688,6
2024-01-03 07:30:00+00:00,2024-01-04 07:00:00+00:00,8486,7815,23.5,671,671,8.586052463211773,7
2024-01-03 07:30:00+00:00,2024-01-04 08:00:00+00:00,8042,6880,24.5,1162,1162,16.88953488372093,8
2024-01-03 07:30:00+00:00,2024-01-04 09:00:00+00:00,7688,6841,25.5,847,847,12.381230814208449,9
2024-01-03 07:30:00+00:00,2024-01-04 10:00:00+00:00,7350,6394,26.5,956,956,14.95151704723178,10
2024-01-03 07:30:00+00:00,2024-01-04 11:00:00+00:00,6513,5193,27.5,1320,1320,25.41883304448296,11
2024-01-03 07:30:00+00:00,2024-01-04 12:00:00+00:00,5623,4421,28.5,1202,1202,27.188418909748926,12
2024-01-03 07:30:00+00:00,2024-01-04 13:00:00+00:00,4600,3544,29.5,1056,1056,29.79683972911964,13
2024-01-03 07:30:00+00:00,2024-01-04 14:00:00+00:00,4057,3394,30.5,663,663,19.534472598703594,14
2024-01-03 07:30:00+00:00,2024-01-04 15:00:00+00:00,3758,2988,31.5,770,770,25.76974564926372,15
2024-01-03 07:30:00+00:00,2024-01-04 16:00:00+00:00,3459,3039,32.5,420,420,13.820335636722605,16
2024-01-03 07:30:00+00:00,2024-01-04 17:00:00+00:00,3458,3204,33.5,254,254,7.927590511860175,17
2024-01-03 07:30:00+00:00,2024-01-04 18:00:00+00:00,3517,3862,34.5,-345,345,8.933195235629206,18
2024-01-03 07:30:00+00:00,2024-01-04 19:00:00+00:00,3572,4459,35.5,-887,887,19.892352545413768,19
2024-01-03 07:30:00+00:00,2024-01-04 20:00:00+00:00,3535,4751,36.5,-1216,1216,25.59461166070301,20
2024-01-03 07:30:00+00:00,2024-01-04 21:00:00+00:00,3367,5331,37.5,-1964,1964,36.84111798912024,21
2024-01-03 07:30:00+00:00,2024-01-04 22:00:00+00:00,2896,5052,38.5,-2156,2156,42.676167854315125,22
2024-01-03 07:30:00+00:00,2024-01-04 23:00:00+00:00,2935,5263,39.5,-2328,2328,44.23332699981,23
2024-01-03 07:30:00+00:00,2024-01-05 00:00:00+00:00,2985,5740,40.5,-2755,2755,47.99651567944251,0
2024-01-03 07:30:00+00:00,2024-01-05 01:00:00+00:00,3028,5813,41.5,-2785,2785,47.90985721658352,1
2024-01-03 07:30:00+00:00,2024-01-05 02:00:00+00:00,3082,5990,42.5,-2908,2908,48.54757929883139,2
2024-01-03 07:30:00+00:00,2024-01-05 03:00:00+00:00,3149,6547,43.5,-3398,3398,51.90163433633725,3
2024-01-03 07:30:00+00:00,2024-01-05 04:00:00+00:00,3201,6416,44.5,-3215,3215,50.10910224438903,4
2024-01-03 07:30:00+00:00,2024-01-05 05:00:00+00:00,3271,6485,45.5,-3214,3214,49.56052428681573,5
2024-01-03 07:30:00+00:00,2024-01-05 06:00:00+00:00,3361,7916,46.5,-4555,4555,57.54168772107124,6
2024-01-03 07:30:00+00:00,2024-01-05 07:00:00+00:00,3480,8250,47.5,-4770,4770,57.81818181818181,7
2024-01-03 04:30:00+00:00,2024-01-03 21:00:00+00:00,10550,6945,16.5,3605,3605,51.90784737221023,21
2024-01-03 04:30:00+00:00,2024-01-03 22:00:00+00:00,10809,6611,17.5,4198,4198,63.50022689456966,22
2024-01-03 04:30:00+00:00,2024-01-03 23:00:00+00:00,10994,6813,18.5,4181,4181,61.367972992807864,23
2024-01-03 04:30:00+00:00,2024-01-04 00:00:00+00:00,11074,7112,19.5,3962,3962,55.70866141732284,0
2024-01-03 04:30:00+00:00,2024-01-04 01:00:00+00:00,11105,7743,20.5,3362,3362,43.41986310215679,1
2024-01-03 04:30:00+00:00,2024-01-04 02:00:00+00:00,11113,8269,21.5,2844,2844,34.39351795864071,2
2024-01-03 04:30:00+00:00,2024-01-04 03:00:00+00:00,11261,8118,22.5,3143,3143,38.71643261887164,3
2024-01-03 04:30:00+00:00,2024-01-04 04:00:00+00:00,11154,7666,23.5,3488,3488,45.499608661622744,4
2024-01-03 04:30:00+00:00,2024-01-04 05:00:00+00:00,10971,7859,24.5,3112,3112,39.597913220511515,5
2024-01-03 04:30:00+00:00,2024-01-04 06:00:00+00:00,10656,8359,25.5,2297,2297,27.479363560234475,6
2024-01-03 04:30:00+00:00,2024-01-04 07:00:00+00:00,10274,7815,26.5,2459,2459,31.46513115802943,7
2024-01-03 04:30:00+00:00,2024-01-04 08:00:00+00:00,9945,6880,27.5,3065,3065,44.549418604651166,8
2024-01-03 04:30:00+00:00,2024-01-04 09:00:00+00:00,9507,6841,28.5,2666,2666,38.970910685572285,9
2024-01-03 04:30:00+00:00,2024-01-04 10:00:00+00:00,8673,6394,29.5,2279,2279,35.642790115733504,10
2024-01-03 04:30:00+00:00,2024-01-04 11:00:00+00:00,7734,5193,30.5,2541,2541,48.931253610629696,11
2024-01-03 04:30:00+00:00,2024-01-04 12:00:00+00:00,6758,4421,31.5,2337,2337,52.86134358742366,12
2024-01-03 04:30:00+00:00,2024-01-04 13:00:00+00:00,5659,3544,32.5,2115,2115,59.67832957110609,13
2024-01-03 04:30:00+00:00,2024-01-04 14:00:00+00:00,4829,3394,33.5,1435,1435,42.28049499116087,14
2024-01-03 04:30:00+00:00,2024-01-04 15:00:00+00:00,4260,2988,34.5,1272,1272,42.570281124497996,15
2024-01-03 04:30:00+00:00,2024-01-04 16:00:00+00:00,3599,3039,35.5,560,560,18.42711418229681,16
2024-01-03 04:30:00+00:00,2024-01-04 17:00:00+00:00,3406,3204,36.5,202,202,6.30461922596754,17
2024-01-03 04:30:00+00:00,2024-01-04 18:00:00+00:00,3243,3862,37.5,-619,619,16.027964785085448,18
2024-01-03 04:30:00+00:00,2024-01-04 19:00:00+00:00,3209,4459,38.5,-1250,1250,28.033191298497425,19
2024-01-03 04:30:00+00:00,2024-01-04 20:00:00+00:00,3184,4751,39.5,-1567,1567,32.98252999368554,20
2024-01-03 04:30:00+00:00,2024-01-04 21:00:00+00:00,3167,5331,40.5,-2164,2164,40.59275933220784,21
2024-01-03 04:30:00+00:00,2024-01-04 22:00:00+00:00,3204,5052,41.5,-1848,1848,36.57957244655582,22
2024-01-03 04:30:00+00:00,2024-01-04 23:00:00+00:00,3254,5263,42.5,-2009,2009,38.17214516435493,23
2024-01-03 04:30:00+00:00,2024-01-05 00:00:00+00:00,3317,5740,43.5,-2423,2423,42.21254355400697,0
2024-01-03 04:30:00+00:00,2024-01-05 01:00:00+00:00,3322,5813,44.5,-2491,2491,42.85222776535352,1
2024-01-03 04:30:00+00:00,2024-01-05 02:00:00+00:00,3329,5990,45.5,-2661,2661,44.42404006677796,2
2024-01-03 04:30:00+00:00,2024-01-05 03:00:00+00:00,3338,6547,46.5,-3209,3209,49.01481594623492,3
2024-01-03 04:30:00+00:00,2024-01-05 04:00:00+00:00,3402,6416,47.5,-3014,3014,46.97630922693266,4
2024-01-03 02:30:00+00:00,2024-01-03 21:00:00+00:00,10552,6945,18.5,3607,3607,51.936645068394526,21
2024-01-03 02:30:00+00:00,2024-01-03 22:00:00+00:00,10811,6611,19.5,4200,4200,63.53047950385721,22
2024-01-03 02:30:00+00:00,2024-01-03 23:00:00+00:00,10998,6813,20.5,4185,4185,61.42668428005285,23
2024-01-03 02:30:00+00:00,2024-01-04 00:00:00+00:00,11077,7112,21.5,3965,3965,55.75084364454443,0
2024-01-03 02:30:00+00:00,2024-01-04 01:00:00+00:00,11107,7743,22.5,3364,3364,43.445692883895134,1
2024-01-03 02:30:00+00:00,2024-01-04 02:00:00+00:00,11115,8269,23.5,2846,2846,34.417704680130605,2
2024-01-03 02:30:00+00:00,2024-01-04 03:00:00+00:00,11265,8118,24.5,3147,3147,38.76570583887657,3
2024-01-03 02:30:00+00:00,2024-01-04 04:00:00+00:00,11154,7666,25.5,3488,3488,45.499608661622744,4
2024-01-03 02:30:00+00:00,2024-01-04 05:00:00+00:00,10974,7859,26.5,3115,3115,39.63608601603257,5
2024-01-03 02:30:00+00:00,2024-01-04 06:00:00+00:00,10655,8359,27.5,2296,2296,27.467400406747217,6
2024-01-03 02:30:00+00:00,2024-01-04 07:00:00+00:00,10277,7815,28.5,2462,2462,31.503518873960335,7
2024-01-03 02:30:00+00:00,2024-01-04 08:00:00+00:00,9952,6880,29.5,3072,3072,44.651162790697676,8
2024-01-03 02:30:00+00:00,2024-01-04 09:00:00+00:00,9510,6841,30.5,2669,2669,39.01476392340301,9
2024-01-03 02:30:00+00:00,2024-01-04 10:00:00+00:00,8679,6394,31.5,2285,2285,35.736628088833285,10
2024-01-03 02:30:00+00:00,2024-01-04 11:00:00+00:00,7739,5193,32.5,2546,2546,49.02753706913152,11
2024-01-03 02:30:00+00:00,2024-01-04 12:00:00+00:00,6780,4421,33.5,2359,2359,53.35896855914951,12
2024-01-03 02:30:00+00:00,2024-01-04 13:00:00+00:00,5667,3544,34.5,2123,2123,59.904063205417614,13
2024-01-03 02:30:00+00:00,2024-01-04 14:00:00+00:00,4839,3394,35.5,1445,1445,42.57513258691809,14
2024-01-03 02:30:00+00:00,2024-01-04 15:00:00+00:00,4304,2988,36.5,1316,1316,44.042838018741634,15
2024-01-03 02:30:00+00:00,2024-01-04 16:00:00+00:00,3650,3039,37.5,611,611,20.10529779532741,16
2024-01-03 02:30:00+00:00,2024-01-04 17:00:00+00:00,3459,3204,38.5,255,255,7.9588014981273405,17
2024-01-03 02:30:00+00:00,2024-01-04 18:00:00+00:00,3295,3862,39.5,-567,567,14.681512169860175,18
2024-01-03 02:30:00+00:00,2024-01-04 19:00:00+00:00,3257,4459,40.5,-1202,1202,26.956716752635117,19
2024-01-03 02:30:00+00:00,2024-01-04 20:00:00+00:00,3228,4751,41.5,-1523,1523,32.05640917701537,20
2024-01-03 02:30:00+00:00,2024-01-04 21:00:00+00:00,3208,5331,42.5,-2123,2123,39.82367285687488,21
2024-01-03 02:30:00+00:00,2024-01-04 22:00:00+00:00,3244,5052,43.5,-1808,1808,35.78780680918448,22
2024-01-03 02:30:00+00:00,2024-01-04 23:00:00+00:00,3294,5263,44.5,-1969,1969,37.41212236367091,23
2024-01-03 02:30:00+00:00,2024-01-05 00:00:00+00:00,3355,5740,45.5,-2385,2385,41.55052264808362,0
2024-01-03 02:30:00+00:00,2024-01-05 01:00:00+00:00,3363,5813,46.5,-2450,2450,42.14691209358335,1
2024-01-03 02:30:00+00:00,2024-01-05 02:00:00+00:00,3373,5990,47.5,-2617,2617,43.68948247078464,2
2024-01-02 22:30:00+00:00,2024-01-03 03:00:00+00:00,11588,10059,4.5,1529,1529,15.200318123073863,3
2024-01-02 22:30:00+00:00,2024-01-03 04:00:00+00:00,11286,9599,5.5,1687,1687,17.574747369517656,4
2024-01-02 22:30:00+00:00,2024-01-03 05:00:00+00:00,10886,9463,6.5,1423,1423,15.03751453027581,5
2024-01-02 22:30:00+00:00,2024-01-03 06:00:00+00:00,10514,9387,7.5,1127,1127,12.005965697240866,6
2024-01-02 22:30:00+00:00,2024-01-03 07:00:00+00:00,10167,8927,8.5,1240,1240,13.890444718270414,7
2024-01-02 22:30:00+00:00,2024-01-03 08:00:00+00:00,9874,8396,9.5,1478,1478,17.603620771796095,8
2024-01-02 22:30:00+00:00,2024-01-03 09:00:00+00:00,9633,7245,10.5,2388,2388,32.96066252587992,9
2024-01-02 22:30:00+00:00,2024-01-03 10:00:00+00:00,9503,6794,11.5,2709,2709,39.87341772151899,10
2024-01-02 22:30:00+00:00,2024-01-03 11:00:00+00:00,9232,6484,12.5,2748,2748,42.38124614435533,11
2024-01-02 22:30:00+00:00,2024-01-03 12:00:00+00:00,8866,6200,13.5,2666,2666,43.0,12
2024-01-02 22:30:00+00:00,2024-01-03 13:00:00+00:00,8791,5823,14.5,2968,2968,50.9702902284046,13
2024-01-02 22:30:00+00:00,2024-01-03 14:00:00+00:00,8357,5928,15.5,2429,2429,40.975033738191634,14
2024-01-02 22:30:00+00:00,2024-01-03 15:00:00+00:00,8359,6052,16.5,2307,2307,38.119629874421676,15
2024-01-02 22:30:00+00:00,2024-01-03 16:00:00+00:00,8699,6591,17.5,2108,2108,31.983007130936127,16
2024-01-02 22:30:00+00:00,2024-01-03 17:00:00+00:00,9085,7044,18.5,2041,2041,28.975014196479272,17
2024-01-02 22:30:00+00:00,2024-01-03 18:00:00+00:00,9393,7192,19.5,2201,2201,30.603448275862068,18
2024-01-02 22:30:00+00:00,2024-01-03 19:00:00+00:00,9885,7131,20.5,2754,2754,38.620109381573414,19
2024-01-02 22:30:00+00:00,2024-01-03 20:00:00+00:00,10276,7039,21.5,3237,3237,45.98664583037363,20
2024-01-02 22:30:00+00:00,2024-01-03 21:00:00+00:00,10717,6945,22.5,3772,3772,54.312455003599716,21
2024-01-02 22:30:00+00:00,2024-01-03 22:00:00+00:00,11034,6611,23.5,4423,4423,66.90364543941915,22
2024-01-02 22:30:00+00:00,2024-01-03 23:00:00+00:00,11348,6813,24.5,4535,4535,66.56392191398797,23
2024-01-02 22:30:00+00:00,2024-01-04 00:00:00+00:00,11508,7112,25.5,4396,4396,61.811023622047244,0
2024-01-02 22:30:00+00:00,2024-01-04 01:00:00+00:00,11563,7743,26.5,3820,3820,49.334883120237635,1
2024-01-02 22:30:00+00:00,2024-01-04 02:00:00+00:00,11605,8269,27.5,3336,3336,40.34345144515661,2
2024-01-02 22:30:00+00:00,2024-01-04 03:00:00+00:00,11748,8118,28.5,3630,3630,44.71544715447154,3
2024-01-02 22:30:00+00:00,2024-01-04 04:00:00+00:00,11486,7666,29.5,3820,3820,49.83042003652491,4
2024-01-02 22:30:00+00:00,2024-01-04 05:00:00+00:00,11282,7859,30.5,3423,3423,43.555159689527926,5
2024-01-02 22:30:00+00:00,2024-01-04 06:00:00+00:00,11005,8359,31.5,2646,2646,31.654504127287954,6
2024-01-02 22:30:00+00:00,2024-01-04 07:00:00+00:00,10497,7815,32.5,2682,2682,34.31861804222649,7
2024-01-02 22:30:00+00:00,2024-01-04 08:00:00+00:00,10202,6880,33.5,3322,3322,48.28488372093023,8
2024-01-02 22:30:00+00:00,2024-01-04 09:00:00+00:00,9869,6841,34.5,3028,3028,44.262534717146615,9
2024-01-02 22:30:00+00:00,2024-01-04 10:00:00+00:00,8239,6394,35.5,1845,1845,28.85517672818267,10
2024-01-02 22:30:00+00:00,2024-01-04 11:00:00+00:00,7660,5193,36.5,2467,2467,47.50625842480262,11
2024-01-02 22:30:00+00:00,2024-01-04 12:00:00+00:00,7078,4421,37.5,2657,2657,60.09952499434517,12
2024-01-02 22:30:00+00:00,2024-01-04 13:00:00+00:00,6171,3544,38.5,2627,2627,74.1252821670429,13
2024-01-02 22:30:00+00:00,2024-01-04 14:00:00+00:00,5317,3394,39.5,1923,1923,56.65880966411314,14
2024-01-02 22:30:00+00:00,2024-01-04 15:00:00+00:00,4549,2988,40.5,1561,1561,52.24230254350736,15
2024-01-02 22:30:00+00:00,2024-01-04 16:00:00+00:00,4169,3039,41.5,1130,1130,37.183283974991774,16
2024-01-02 22:30:00+00:00,2024-01-04 17:00:00+00:00,3830,3204,42.5,626,626,19.538077403245943,17
2024-01-02 22:30:00+00:00,2024-01-04 18:00:00+00:00,3532,3862,43.5,-330,330,8.544795442775763,18
2024-01-02 22:30:00+00:00,2024-01-04 19:00:00+00:00,3406,4459,44.5,-1053,1053,23.61516034985423,19
2024-01-02 22:30:00+00:00,2024-01-04 20:00:00+00:00,3290,4751,45.5,-1461,1461,30.751420753525572,20
2024-01-02 22:30:00+00:00,2024-01-04 21:00:00+00:00,3183,5331,46.5,-2148,2148,40.29262802476084,21
2024-01-02 18:30:00+00:00,2024-01-02 23:00:00+00:00,12288,10992,4.5,1296,1296,11.790393013100436,23
2024-01-02 18:30:00+00:00,2024-01-03 00:00:00+00:00,12210,10672,5.5,1538,1538,14.411544227886056,0
2024-01-02 18:30:00+00:00,2024-01-03 01:00:00+00:00,11933,10293,6.5,1640,1640,15.933158457203925,1
2024-01-02 18:30:00+00:00,2024-01-03 02:00:00+00:00,11731,10226,7.5,1505,1505,14.717387052610992,2
2024-01-02 18:30:00+00:00,2024-01-03 03:00:00+00:00,11587,10059,8.5,1528,1528,15.190376777015608,3
2024-01-02 18:30:00+00:00,2024-01-03 04:00:00+00:00,11285,9599,9.5,1686,1686,17.564329617668506,4
2024-01-02 18:30:00+00:00,2024-01-03 05:00:00+00:00,10886,9463,10.5,1423,1423,15.03751453027581,5
2024-01-02 18:30:00+00:00,2024-01-03 06:00:00+00:00,10514,9387,11.5,1127,1127,12.005965697240866,6
2024-01-02 18:30:00+00:00,2024-01-03 07:00:00+00:00,10166,8927,12.5,1239,1239,13.879242746723422,7
2024-01-02 18:30:00+00:00,2024-01-03 08:00:00+00:00,9875,8396,13.5,1479,1479,17.615531205335873,8
2024-01-02 18:30:00+00:00,2024-01-03 09:00:00+00:00,9631,7245,14.5,2386,2386,32.93305728088337,9
2024-01-02 18:30:00+00:00,2024-01-03 10:00:00+00:00,9501,6794,15.5,2707,2707,39.84397998233736,10
2024-01-02 18:30:00+00:00,2024-01-03 11:00:00+00:00,9231,6484,16.5,2747,2747,42.36582356570018,11
2024-01-02 18:30:00+00:00,2024-01-03 12:00:00+00:00,8866,6200,17.5,2666,2666,43.0,12
2024-01-02 18:30:00+00:00,2024-01-03 13:00:00+00:00,8789,5823,18.5,2966,2966,50.935943671646925,13
2024-01-02 18:30:00+00:00,2024-01-03 14:00:00+00:00,8357,5928,19.5,2429,2429,40.975033738191634,14
2024-01-02 18:30:00+00:00,2024-01-03 15:00:00+00:00,8360,6052,20.5,2308,2308,38.13615333773959,15
2024-01-02 18:30:00+00:00,2024-01-03 16:00:00+00:00,8699,6591,21.5,2108,2108,31.983007130936127,16
2024-01-02 18:30:00+00:00,2024-01-03 17:00:00+00:00,9084,7044,22.5,2040,2040,28.960817717206133,17
2024-01-02 18:30:00+00:00,2024-01-03 18:00:00+00:00,9392,7192,23.5,2200,2200,30.589543937708562,18
2024-01-02 18:30:00+00:00,2024-01-03 19:00:00+00:00,9884,7131,24.5,2753,2753,38.60608610293087,19
2024-01-02 18:30:00+00:00,2024-01-03 20:00:00+00:00,10275,7039,25.5,3236,3236,45.97243926694133,20
2024-01-02 18:30:00+00:00,2024-01-03 21:00:00+00:00,10716,6945,26.5,3771,3771,54.29805615550756,21
2024-01-02 18:30:00+00:00,2024-01-03 22:00:00+00:00,11033,6611,27.5,4422,4422,66.88851913477536,22
2024-01-02 18:30:00+00:00,2024-01-03 23:00:00+00:00,11346,6813,28.5,4533,4533,66.53456627036547,23
2024-01-02 18:30:00+00:00,2024-01-04 00:00:00+00:00,11506,7112,29.5,4394,4394,61.782902137232846,0
2024-01-02 18:30:00+00:00,2024-01-04 01:00:00+00:00,11561,7743,30.5,3818,3818,49.30905333849929,1
2024-01-02 18:30:00+00:00,2024-01-04 02:00:00+00:00,11604,8269,31.5,3335,3335,40.331358084411654,2
2024-01-02 18:30:00+00:00,2024-01-04 03:00:00+00:00,11749,8118,32.5,3631,3631,44.72776545947278,3
2024-01-02 18:30:00+00:00,2024-01-04 04:00:00+00:00,11486,7666,33.5,3820,3820,49.83042003652491,4
2024-01-02 18:30:00+00:00,2024-01-04 05:00:00+00:00,11286,7859,34.5,3427,3427,43.60605675022268,5
2024-01-02 18:30:00+00:00,2024-01-04 06:00:00+00:00,11014,8359,35.5,2655,2655,31.762172508673288,6
2024-01-02 18:30:00+00:00,2024-01-04 07:00:00+00:00,10516,7815,36.5,2701,2701,34.5617402431222,7
2024-01-02 18:30:00+00:00,2024-01-04 08:00:00+00:00,10227,6880,37.5,3347,3347,48.64825581395349,8
2024-01-02 18:30:00+00:00,2024-01-04 09:00:00+00:00,9894,6841,38.5,3053,3053,44.627978365736006,9
2024-01-02 18:30:00+00:00,2024-01-04 10:00:00+00:00,8267,6394,39.5,1873,1873,29.29308726931498,10
2024-01-02 18:30:00+00:00,2024-01-04 11:00:00+00:00,7690,5193,40.5,2497,2497,48.0839591758136,11
2024-01-02 18:30:00+00:00,2024-01-04 12:00:00+00:00,7106,4421,41.5,2685,2685,60.732865867450805,12
2024-01-02 18:30:00+00:00,2024-01-04 13:00:00+00:00,6200,3544,42.5,2656,2656,74.94356659142211,13
2024-01-02 18:30:00+00:00,2024-01-04 14:00:00+00:00,5346,3394,43.5,1952,1952,57.51325869180908,14
2024-01-02 18:30:00+00:00,2024-01-04 15:00:00+00:00,4580,2988,44.5,1592,1592,53.279785809906286,15
2024-01-02 18:30:00+00:00,2024-01-04 16:00:00+00:00,4199,3039,45.5,1160,1160,38.170450806186246,16
2024-01-02 18:30:00+00:00,2024-01-04 17:00:00+00:00,3859,3204,46.5,655,655,20.44319600499376,17
2024-01-02 18:30:00+00:00,2024-01-04 18:00:00+00:00,3559,3862,47.5,-303,303,7.845675815639565,18
2024-01-02 15:30:00+00:00,2024-01-02 21:00:00+00:00,11827,11263,5.5,564,564,5.007546834768712,21
2024-01-02 15:30:00+00:00,2024-01-02 22:00:00+00:00,11946,11480,6.5,466,466,4.059233449477352,22
2024-01-02 15:30:00+00:00,2024-01-02 23:00:00+00:00,12054,10992,7.5,1062,1062,9.661572052401747,23
2024-01-02 15:30:00+00:00,2024-01-03 00:00:00+00:00,11999,10672,8.5,1327,1327,12.434407796101949,0
2024-01-02 15:30:00+00:00,2024-01-03 01:00:00+00:00,11753,10293,9.5,1460,1460,14.184397163120568,1
2024-01-02 15:30:00+00:00,2024-01-03 02:00:00+00:00,11613,10226,10.5,1387,1387,13.563465675728533,2
2024-01-02 15:30:00+00:00,2024-01-03 03:00:00+00:00,11390,10059,11.5,1331,1331,13.231931603539119,3
2024-01-02 15:30:00+00:00,2024-01-03 04:00:00+00:00,10971,9599,12.5,1372,1372,14.293155537035107,4
2024-01-02 15:30:00+00:00,2024-01-03 05:00:00+00:00,10549,9463,13.5,1086,1086,11.476276022403043,5
2024-01-02 15:30:00+00:00,2024-01-03 06:00:00+00:00,10173,9387,14.5,786,786,8.373282198785555,6
2024-01-02 15:30:00+00:00,2024-01-03 07:00:00+00:00,9706,8927,15.5,779,779,8.726335835106978,7
2024-01-02 15:30:00+00:00,2024-01-03 08:00:00+00:00,9435,8396,16.5,1039,1039,12.374940447832302,8
2024-01-02 15:30:00+00:00,2024-01-03 09:00:00+00:00,9089,7245,17.5,1844,1844,25.452035886818496,9
2024-01-02 15:30:00+00:00,2024-01-03 10:00:00+00:00,8856,6794,18.5,2062,2062,30.35030909626141,10
2024-01-02 15:30:00+00:00,2024-01-03 11:00:00+00:00,8776,6484,19.5,2292,2292,35.348550277606414,11
2024-01-02 15:30:00+00:00,2024-01-03 12:00:00+00:00,8650,6200,20.5,2450,2450,39.516129032258064,12
2024-01-02 15:30:00+00:00,2024-01-03 13:00:00+00:00,8600,5823,21.5,2777,2777,47.690194058045684,13
2024-01-02 15:30:00+00:00,2024-01-03 14:00:00+00:00,8236,5928,22.5,2308,2308,38.93387314439946,14
2024-01-02 15:30:00+00:00,2024-01-03 15:00:00+00:00,8445,6052,23.5,2393,2393,39.54064771976206,15
2024-01-02 15:30:00+00:00,2024-01-03 16:00:00+00:00,8730,6591,24.5,2139,2139,32.45334547109695,16
2024-01-02 15:30:00+00:00,2024-01-03 17:00:00+00:00,9125,7044,25.5,2081,2081,29.54287336740488,17
2024-01-02 15:30:00+00:00,2024-01-03 18:00:00+00:00,9520,7192,26.5,2328,2328,32.36929922135706,18
2024-01-02 15:30:00+00:00,2024-01-03 19:00:00+00:00,10123,7131,27.5,2992,2992,41.95764969849951,19
2024-01-02 15:30:00+00:00,2024-01-03 20:00:00+00:00,10548,7039,28.5,3509,3509,49.85083108396079,20
2024-01-02 15:30:00+00:00,2024-01-03 21:00:00+00:00,10901,6945,29.5,3956,3956,56.96184305255579,21
2024-01-02 15:30:00+00:00,2024-01-03 22:00:00+00:00,11029,6611,30.5,4418,4418,66.82801391620026,22
2024-01-02 15:30:00+00:00,2024-01-03 23:00:00+00:00,11407,6813,31.5,4594,4594,67.42991340085132,23
2024-01-02 15:30:00+00:00,2024-01-04 00:00:00+00:00,11492,7112,32.5,4380,4380,61.58605174353205,0
2024-01-02 15:30:00+00:00,2024-01-04 01:00:00+00:00,11560,7743,33.5,3817,3817,49.29613844763011,1
2024-01-02 15:30:00+00:00,2024-01-04 02:00:00+00:00,11769,8269,34.5,3500,3500,42.326762607328575,2
2024-01-02 15:30:00+00:00,2024-01-04 03:00:00+00:00,11871,8118,35.5,3753,3753,46.230598669623056,3
2024-01-02 15:30:00+00:00,2024-01-04 04:00:00+00:00,10872,7666,36.5,3206,3206,41.82102791547091,4
2024-01-02 15:30:00+00:00,2024-01-04 05:00:00+00:00,10764,7859,37.5,2905,2905,36.96399032955846,5
2024-01-02 15:30:00+00:00,2024-01-04 06:00:00+00:00,10639,8359,38.5,2280,2280,27.275989950951068,6
2024-01-02 15:30:00+00:00,2024-01-04 07:00:00+00:00,10298,7815,39.5,2483,2483,31.772232885476647,7
2024-01-02 15:30:00+00:00,2024-01-04 08:00:00+00:00,9931,6880,40.5,3051,3051,44.34593023255814,8
2024-01-02 15:30:00+00:00,2024-01-04 09:00:00+00:00,9543,6841,41.5,2702,2702,39.497149539541006,9
2024-01-02 15:30:00+00:00,2024-01-04 10:00:00+00:00,8955,6394,42.5,2561,2561,40.05317485142321,10
2024-01-02 15:30:00+00:00,2024-01-04 11:00:00+00:00,8340,5193,43.5,3147,3147,60.60080878105142,11
2024-01-02 15:30:00+00:00,2024-01-04 12:00:00+00:00,7715,4421,44.5,3294,3294,74.5080298574983,12
2024-01-02 15:30:00+00:00,2024-01-04 13:00:00+00:00,6809,3544,45.5,3265,3265,92.127539503386,13
2024-01-02 15:30:00+00:00,2024-01-04 14:00:00+00:00,5912,3394,46.5,2518,2518,74.18974661166764,14
2024-01-02 15:30:00+00:00,2024-01-04 15:00:00+00:00,5065,2988,47.5,2077,2077,69.51137884872824,15
2024-01-02 11:30:00+00:00,2024-01-02 21:00:00+00:00,11422,11263,9.5,159,159,1.411702033206073,21
2024-01-02 11:30:00+00:00,2024-01-02 22:00:00+00:00,11462,11480,10.5,-18,18,0.156794425087108,22
2024-01-02 11:30:00+00:00,2024-01-02 23:00:00+00:00,11613,10992,11.5,621,621,5.649563318777292,23
2024-01-02 11:30:00+00:00,2024-01-03 00:00:00+00:00,11558,10672,12.5,886,886,8.302098950524737,0
2024-01-02 11:30:00+00:00,2024-01-03 01:00:00+00:00,11353,10293,13.5,1060,1060,10.29826095404644,1
2024-01-02 11:30:00+00:00,2024-01-03 02:00:00+00:00,11246,10226,14.5,1020,1020,9.97457461372971,2
2024-01-02 11:30:00+00:00,2024-01-03 03:00:00+00:00,10902,10059,15.5,843,843,8.38055472711005,3
2024-01-02 11:30:00+00:00,2024-01-03 04:00:00+00:00,10446,9599,16.5,847,847,8.823835816230858,4
2024-01-02 11:30:00+00:00,2024-01-03 05:00:00+00:00,9942,9463,17.5,479,479,5.06181971890521,5
2024-01-02 11:30:00+00:00,2024-01-03 06:00:00+00:00,9457,9387,18.5,70,70,0.7457121551081283,6
2024-01-02 11:30:00+00:00,2024-01-03 07:00:00+00:00,8908,8927,19.5,-19,19,0.21283745939285315,7
2024-01-02 11:30:00+00:00,2024-01-03 08:00:00+00:00,8605,8396,20.5,209,209,2.4892806098141973,8
2024-01-02 11:30:00+00:00,2024-01-03 09:00:00+00:00,8290,7245,21.5,1045,1045,14.423740510697034,9
2024-01-02 11:30:00+00:00,2024-01-03 10:00:00+00:00,8072,6794,22.5,1278,1278,18.810715337062113,10
